,Characters,Words,AvgWordLen,UniqueWords,Sentences,AvgWordsSentence,Syllables,AvgSyllableWords,RareWordsRatio,LexicalDiversity,label
2060,1592,343,3.795918367346939,98,53,6.471698113207547,374,1.0903790087463556,0.08746355685131195,0.2857142857142857,Soft Rock
4854,1120,233,3.9914163090128754,91,43,5.418604651162791,272,1.1673819742489269,0.22317596566523606,0.3905579399141631,Heavy Metal
11661,1050,221,3.8778280542986425,126,35,6.314285714285713,255,1.1538461538461535,0.42081447963800905,0.5701357466063348,Punk Rock
11815,926,196,3.877551020408163,94,31,6.32258064516129,218,1.1122448979591837,0.3112244897959184,0.4795918367346938,Punk Rock
7832,1549,341,3.741935483870968,111,68,5.014705882352942,377,1.1055718475073313,0.1378299120234604,0.3255131964809384,Heavy Metal
5407,1085,213,4.23943661971831,108,34,6.264705882352941,268,1.2582159624413145,0.3380281690140845,0.5070422535211268,Heavy Metal
4478,1400,295,3.8542372881355935,159,40,7.375,336,1.1389830508474577,0.39661016949152544,0.5389830508474577,Heavy Metal
3119,551,117,3.854700854700855,63,19,6.157894736842105,132,1.1282051282051282,0.35897435897435903,0.5384615384615384,Heavy Metal
3603,512,109,3.669724770642202,64,16,6.8125,118,1.0825688073394495,0.4036697247706422,0.5871559633027523,Heavy Metal
12366,1743,366,3.8797814207650267,122,51,7.1764705882352935,419,1.1448087431693992,0.14754098360655735,0.3333333333333333,Punk Rock
1208,1043,230,3.739130434782609,56,47,4.893617021276596,259,1.126086956521739,0.09565217391304348,0.24347826086956526,Heavy Metal
8961,1148,240,3.9625,127,45,5.333333333333333,264,1.1,0.3541666666666667,0.5291666666666667,Punk Rock
6989,553,123,3.5284552845528454,62,17,7.235294117647059,138,1.1219512195121952,0.3577235772357724,0.5040650406504065,Punk Rock
11103,832,176,3.852272727272727,95,23,7.6521739130434785,193,1.0965909090909092,0.3636363636363637,0.5397727272727273,Heavy Metal
3557,1066,214,4.182242990654205,105,43,4.976744186046512,253,1.1822429906542056,0.3271028037383177,0.4906542056074766,Heavy Metal
1308,889,191,3.7958115183246073,96,31,6.161290322580645,210,1.099476439790576,0.2984293193717277,0.5026178010471204,Heavy Metal
468,711,150,3.86,94,19,7.894736842105262,161,1.0733333333333333,0.4733333333333333,0.6266666666666667,Soft Rock
3196,784,161,4.030864197530864,91,38,4.2368421052631575,183,1.1366459627329193,0.37888198757763975,0.5652173913043478,Heavy Metal
7719,1496,321,3.841121495327103,162,60,5.35,362,1.1277258566978192,0.3395638629283489,0.5046728971962616,Heavy Metal
12768,1697,357,3.901960784313725,150,53,6.735849056603772,406,1.1372549019607845,0.27450980392156865,0.4201680672268908,Heavy Metal
12404,1661,330,4.206060606060606,145,57,5.789473684210527,396,1.2,0.2575757575757576,0.4393939393939394,Punk Rock
11361,681,145,3.9517241379310346,73,41,3.5365853658536586,158,1.0896551724137928,0.31724137931034485,0.503448275862069,Punk Rock
4520,711,139,4.258992805755397,47,20,6.95,182,1.3093525179856116,0.08633093525179858,0.3381294964028777,Heavy Metal
11509,1735,348,4.100574712643678,177,42,8.285714285714286,416,1.1954022988505748,0.3649425287356322,0.5086206896551724,Heavy Metal
3574,870,189,3.8571428571428568,94,48,3.9375,231,1.2222222222222223,0.3439153439153439,0.4973544973544973,Heavy Metal
1430,510,145,2.696551724137931,22,30,4.833333333333333,145,1.0,0.006896551724137931,0.15172413793103448,Punk Rock
4966,1554,322,4.096273291925466,124,88,3.6590909090909087,369,1.1459627329192548,0.19254658385093168,0.38509316770186336,Heavy Metal
9371,945,211,3.6018957345971563,66,26,8.115384615384615,236,1.1184834123222749,0.0947867298578199,0.3127962085308057,Punk Rock
12462,1440,288,4.104166666666667,118,44,6.545454545454546,345,1.1979166666666667,0.2465277777777778,0.4097222222222222,Punk Rock
1990,608,126,3.960317460317461,63,18,7.0,145,1.1507936507936507,0.2777777777777778,0.5,Punk Rock
8790,506,124,3.2741935483870965,50,24,5.166666666666667,124,1.0,0.21774193548387094,0.4032258064516129,Heavy Metal
255,1819,373,3.903485254691689,100,38,9.81578947368421,411,1.1018766756032172,0.1260053619302949,0.2680965147453083,Soft Rock
10679,1086,249,3.4779116465863456,76,30,8.3,263,1.0562248995983936,0.14056224899598393,0.30522088353413657,Soft Rock
6785,1073,220,4.009090909090909,86,29,7.586206896551723,261,1.1863636363636365,0.1863636363636364,0.3909090909090909,Soft Rock
12292,868,194,3.6237113402061856,70,30,6.466666666666668,217,1.118556701030928,0.2422680412371134,0.3608247422680412,Punk Rock
707,647,135,3.9407407407407407,98,20,6.75,157,1.1629629629629628,0.5851851851851851,0.725925925925926,Soft Rock
10324,1046,193,4.569948186528498,86,45,4.288888888888889,254,1.3160621761658031,0.24352331606217614,0.44559585492227977,Heavy Metal
3671,1163,254,3.744094488188976,102,44,5.7727272727272725,283,1.1141732283464567,0.24015748031496065,0.4015748031496063,Punk Rock
6328,1362,286,3.9230769230769234,158,46,6.217391304347826,330,1.1538461538461535,0.3881118881118881,0.5524475524475524,Punk Rock
9382,1188,260,3.746153846153846,79,46,5.652173913043479,280,1.0769230769230769,0.1346153846153846,0.3038461538461538,Punk Rock
6194,793,168,3.8452380952380953,58,23,7.304347826086956,182,1.0833333333333333,0.20833333333333331,0.34523809523809523,Heavy Metal
2794,1372,282,3.98936170212766,108,54,5.222222222222221,330,1.1702127659574468,0.20567375886524825,0.3829787234042553,Heavy Metal
2156,949,187,4.25668449197861,115,34,5.5,230,1.2299465240641712,0.4866310160427808,0.6149732620320856,Heavy Metal
1200,804,190,3.4157894736842107,54,35,5.428571428571429,201,1.0578947368421052,0.07368421052631577,0.2842105263157895,Heavy Metal
8774,626,145,3.4551724137931035,53,30,4.833333333333333,152,1.0482758620689656,0.15862068965517245,0.3655172413793104,Heavy Metal
10646,704,143,4.055944055944056,80,26,5.5,162,1.132867132867133,0.4335664335664336,0.5594405594405595,Soft Rock
5355,924,158,4.9746835443037964,111,31,5.096774193548387,214,1.3544303797468351,0.5569620253164557,0.7025316455696202,Heavy Metal
2379,1267,283,3.5971731448763253,73,37,7.648648648648647,339,1.1978798586572441,0.13780918727915195,0.2579505300353357,Heavy Metal
5738,745,175,3.5085714285714285,65,48,3.6458333333333335,181,1.0342857142857145,0.19428571428571428,0.37142857142857133,Punk Rock
4940,1136,230,4.1,110,43,5.348837209302325,267,1.1608695652173913,0.32608695652173914,0.4782608695652174,Heavy Metal
8124,754,143,4.356643356643357,82,16,8.9375,177,1.2377622377622377,0.3076923076923077,0.5734265734265734,Punk Rock
7581,1266,260,3.9807692307692313,134,32,8.125,280,1.0769230769230769,0.35,0.5153846153846153,Heavy Metal
3837,1754,388,3.644329896907216,128,48,8.083333333333334,449,1.1572164948453607,0.1855670103092784,0.32989690721649484,Punk Rock
10961,1171,235,3.9106382978723406,109,26,9.038461538461537,275,1.1702127659574468,0.2638297872340425,0.4638297872340426,Heavy Metal
8502,746,156,3.865384615384616,93,19,8.210526315789473,176,1.1282051282051282,0.3974358974358974,0.5961538461538461,Soft Rock
10172,550,119,3.73109243697479,81,15,7.933333333333334,129,1.0840336134453779,0.4789915966386555,0.6806722689075629,Soft Rock
5486,1626,312,4.3482428115015965,136,52,6.0,391,1.2532051282051282,0.2307692307692308,0.4358974358974359,Heavy Metal
2188,1853,415,3.6096385542168674,124,61,6.80327868852459,464,1.1180722891566266,0.11566265060240966,0.2987951807228916,Heavy Metal
1614,780,175,3.645714285714286,66,33,5.303030303030303,191,1.0914285714285714,0.2057142857142857,0.3771428571428572,Punk Rock
4865,612,128,3.96875,52,26,4.9230769230769225,146,1.140625,0.1875,0.40625,Heavy Metal
5480,889,173,4.398843930635838,94,45,3.844444444444445,232,1.3410404624277457,0.3410404624277457,0.5433526011560693,Heavy Metal
6636,1647,352,3.8603988603988606,107,68,5.176470588235294,375,1.0653409090909092,0.19602272727272727,0.3039772727272727,Heavy Metal
8290,794,153,4.294117647058823,98,21,7.2857142857142865,198,1.2941176470588236,0.5228758169934641,0.6405228758169934,Punk Rock
10105,555,121,3.768595041322314,79,22,5.5,137,1.1322314049586777,0.4710743801652893,0.6528925619834711,Soft Rock
8613,1120,232,3.935344827586207,112,30,7.7333333333333325,282,1.2155172413793105,0.3189655172413793,0.4827586206896552,Punk Rock
4969,3379,699,4.072961373390559,231,171,4.087719298245614,836,1.195994277539342,0.1530758226037196,0.33047210300429186,Heavy Metal
7169,2474,489,4.2413087934560325,183,105,4.6571428571428575,601,1.2290388548057258,0.2085889570552147,0.37423312883435583,Heavy Metal
3240,837,153,4.738562091503269,82,41,3.731707317073171,210,1.3725490196078431,0.32679738562091504,0.5359477124183006,Heavy Metal
1701,1240,233,4.489270386266094,129,42,5.547619047619048,286,1.2274678111587982,0.3562231759656652,0.5536480686695279,Heavy Metal
10020,808,167,3.958083832335329,106,20,8.35,190,1.1377245508982037,0.4910179640718562,0.6347305389221557,Soft Rock
6157,787,181,3.4309392265193366,48,27,6.703703703703702,212,1.1712707182320439,0.11049723756906077,0.26519337016574585,Heavy Metal
3188,1142,230,4.1,103,36,6.388888888888888,269,1.1695652173913045,0.2565217391304348,0.44782608695652176,Heavy Metal
6458,881,161,4.6024844720496905,122,34,4.735294117647058,208,1.291925465838509,0.6335403726708074,0.7577639751552795,Heavy Metal
12140,780,178,3.556179775280899,46,32,5.5625,188,1.0561797752808988,0.0898876404494382,0.25842696629213485,Punk Rock
7488,1060,223,3.896860986547085,113,40,5.575,246,1.1031390134529149,0.3632286995515695,0.5067264573991032,Heavy Metal
12922,1867,417,3.637889688249401,132,87,4.793103448275862,476,1.1414868105515588,0.1750599520383693,0.31654676258992803,Heavy Metal
5748,1733,328,4.493902439024391,114,70,4.685714285714286,402,1.225609756097561,0.19207317073170727,0.3475609756097561,Punk Rock
8079,1242,220,4.7681818181818185,104,36,6.111111111111112,304,1.3818181818181818,0.32272727272727275,0.4727272727272727,Punk Rock
118,604,138,3.7633587786259537,82,13,10.615384615384617,156,1.1304347826086956,0.4492753623188406,0.5942028985507246,Heavy Metal
4587,864,186,3.8602150537634414,79,40,4.65,213,1.1451612903225807,0.2311827956989247,0.4247311827956989,Soft Rock
6824,859,195,3.517948717948718,74,27,7.222222222222222,211,1.082051282051282,0.2153846153846154,0.37948717948717947,Soft Rock
6517,770,148,4.364864864864865,96,24,6.166666666666668,198,1.337837837837838,0.5337837837837838,0.6486486486486487,Heavy Metal
12457,746,151,4.132450331125828,90,29,5.206896551724138,181,1.1986754966887416,0.4304635761589404,0.5960264900662252,Punk Rock
2197,1834,343,4.454810495626822,129,47,7.297872340425532,418,1.2186588921282802,0.21865889212827988,0.3760932944606414,Heavy Metal
7563,565,125,3.68,89,20,6.25,136,1.088,0.56,0.7120000000000001,Heavy Metal
2773,876,184,3.907608695652174,100,28,6.571428571428571,209,1.1358695652173914,0.3695652173913043,0.5434782608695652,Heavy Metal
2719,1707,413,3.2929782082324457,109,66,6.257575757575758,435,1.0532687651331718,0.099273607748184,0.2639225181598063,Heavy Metal
6518,940,171,4.631578947368421,103,27,6.333333333333332,218,1.274853801169591,0.456140350877193,0.6023391812865497,Heavy Metal
2897,965,181,4.4640883977900545,106,27,6.703703703703702,222,1.2265193370165746,0.3370165745856354,0.5856353591160219,Heavy Metal
11847,1277,260,3.9884615384615385,135,20,13.0,312,1.2,0.3307692307692308,0.5192307692307693,Punk Rock
3238,648,132,4.075757575757576,75,22,6.0,160,1.2121212121212122,0.3333333333333333,0.5681818181818182,Heavy Metal
692,1701,358,3.8603351955307263,163,42,8.523809523809524,407,1.1368715083798884,0.23743016759776536,0.4553072625698324,Soft Rock
6632,1322,265,4.184905660377359,64,52,5.096153846153847,287,1.0830188679245285,0.06792452830188679,0.2415094339622641,Heavy Metal
6616,636,132,4.0227272727272725,59,28,4.714285714285714,147,1.1136363636363635,0.2803030303030303,0.44696969696969696,Heavy Metal
3365,1381,309,3.6051779935275086,88,43,7.186046511627908,326,1.0550161812297734,0.1941747572815534,0.284789644012945,Heavy Metal
2601,421,94,3.6808510638297873,47,20,4.7,96,1.0212765957446808,0.3191489361702128,0.5,Heavy Metal
8140,785,132,5.121212121212121,74,23,5.7391304347826075,217,1.643939393939394,0.3636363636363637,0.5606060606060606,Punk Rock
328,1025,222,3.887387387387387,92,60,3.7,262,1.18018018018018,0.2702702702702703,0.4144144144144144,Soft Rock
9497,1304,275,3.861818181818182,94,42,6.547619047619048,319,1.16,0.22545454545454546,0.3418181818181818,Punk Rock
4825,1050,241,3.506224066390041,106,44,5.477272727272728,253,1.049792531120332,0.2821576763485477,0.4398340248962656,Soft Rock
3900,622,129,4.046511627906977,83,29,4.448275862068964,149,1.1550387596899223,0.4573643410852713,0.6434108527131783,Punk Rock
8110,887,193,3.683937823834197,82,21,9.19047619047619,210,1.0880829015544042,0.2176165803108808,0.4248704663212435,Punk Rock
4179,784,179,3.8757396449704142,95,30,5.966666666666668,198,1.106145251396648,0.3631284916201117,0.5307262569832403,Heavy Metal
5076,2406,492,4.1727642276422765,218,148,3.3243243243243237,583,1.1849593495934958,0.2926829268292683,0.44308943089430897,Heavy Metal
8826,734,159,3.79874213836478,68,29,5.482758620689656,174,1.0943396226415094,0.2767295597484277,0.4276729559748428,Heavy Metal
3954,1030,215,3.9860465116279067,83,42,5.1190476190476195,263,1.2232558139534884,0.2418604651162791,0.386046511627907,Heavy Metal
8088,964,159,5.276729559748428,100,35,4.542857142857144,245,1.5408805031446542,0.4150943396226415,0.6289308176100629,Punk Rock
6363,1200,273,3.5457875457875456,116,41,6.6585365853658525,286,1.0476190476190477,0.2271062271062271,0.4249084249084249,Punk Rock
7266,1328,251,4.490039840637451,120,50,5.02,325,1.294820717131474,0.23107569721115534,0.4780876494023905,Heavy Metal
6567,928,177,4.497175141242939,100,50,3.54,243,1.3728813559322033,0.4011299435028249,0.5649717514124294,Heavy Metal
10224,1165,227,4.251101321585903,97,47,4.829787234042553,295,1.2995594713656389,0.15418502202643172,0.4273127753303965,Heavy Metal
10411,622,123,4.211382113821138,81,22,5.590909090909091,155,1.2601626016260163,0.4959349593495935,0.6585365853658537,Punk Rock
2725,1279,282,3.7127659574468086,104,51,5.529411764705882,315,1.1170212765957446,0.18085106382978725,0.3687943262411347,Heavy Metal
3969,622,129,3.976744186046512,43,21,6.142857142857142,142,1.1007751937984496,0.13178294573643412,0.3333333333333333,Heavy Metal
5647,1246,258,3.953488372093023,110,33,7.8181818181818175,293,1.1356589147286822,0.21705426356589147,0.4263565891472868,Punk Rock
2499,1187,242,4.103305785123967,34,59,4.101694915254237,275,1.1363636363636365,0.012396694214876032,0.14049586776859505,Heavy Metal
11746,834,163,4.1226993865030686,70,1,163.0,196,1.2024539877300613,0.2822085889570552,0.4294478527607362,Punk Rock
6377,1868,397,3.838790931989924,137,55,7.218181818181818,458,1.1536523929471032,0.2267002518891688,0.345088161209068,Punk Rock
11170,957,188,4.22872340425532,81,30,6.2666666666666675,236,1.25531914893617,0.23404255319148934,0.4308510638297872,Punk Rock
12972,1943,410,3.892682926829268,101,66,6.212121212121213,480,1.170731707317073,0.1024390243902439,0.2463414634146341,Heavy Metal
5149,437,98,3.5102040816326534,59,18,5.4444444444444455,106,1.0816326530612246,0.4183673469387755,0.6020408163265306,Punk Rock
9833,826,167,4.07185628742515,99,24,6.958333333333332,192,1.1497005988023952,0.4491017964071856,0.592814371257485,Heavy Metal
8131,1130,237,3.873417721518988,91,25,9.48,261,1.1012658227848102,0.2278481012658228,0.3839662447257384,Punk Rock
6916,1025,221,3.742081447963801,87,31,7.129032258064517,243,1.0995475113122173,0.14479638009049775,0.3936651583710407,Soft Rock
10997,893,193,3.797927461139897,68,34,5.6764705882352935,223,1.155440414507772,0.15025906735751296,0.35233160621761656,Heavy Metal
7993,1449,334,3.4820359281437128,91,48,6.958333333333332,370,1.1077844311377243,0.10179640718562874,0.2724550898203593,Heavy Metal
4585,545,121,3.652892561983471,59,20,6.05,139,1.1487603305785123,0.21487603305785125,0.487603305785124,Soft Rock
3582,1370,298,3.7214765100671134,130,39,7.641025641025642,336,1.12751677852349,0.2785234899328859,0.436241610738255,Heavy Metal
2000,657,135,3.9851851851851854,82,16,8.4375,160,1.1851851851851851,0.37777777777777777,0.6074074074074074,Punk Rock
8818,1220,280,3.5142857142857142,68,44,6.363636363636362,291,1.0392857142857144,0.13214285714285715,0.24285714285714285,Heavy Metal
4566,912,202,3.623762376237624,83,28,7.2142857142857135,234,1.1584158415841583,0.2079207920792079,0.4108910891089109,Soft Rock
11564,920,173,4.5375722543352595,101,45,3.844444444444445,229,1.323699421965318,0.4046242774566474,0.5838150289017341,Heavy Metal
8080,791,141,4.780141843971631,83,28,5.035714285714286,199,1.4113475177304964,0.4539007092198582,0.5886524822695035,Punk Rock
11629,1236,266,3.796992481203008,135,43,6.186046511627908,285,1.0714285714285714,0.34210526315789475,0.5075187969924813,Punk Rock
6201,1896,419,3.687350835322196,155,71,5.901408450704224,461,1.1002386634844872,0.21957040572792366,0.369928400954654,Heavy Metal
12239,823,169,4.011834319526627,61,28,6.0357142857142865,207,1.2248520710059172,0.02366863905325444,0.3609467455621302,Punk Rock
10879,990,198,4.2020202020202015,104,43,4.604651162790699,243,1.2272727272727273,0.3383838383838384,0.5252525252525253,Heavy Metal
4261,746,161,3.819875776397516,89,30,5.366666666666666,182,1.1304347826086956,0.37888198757763975,0.5527950310559007,Heavy Metal
8841,576,143,3.363636363636364,50,48,2.9791666666666665,149,1.041958041958042,0.11188811188811187,0.34965034965034963,Heavy Metal
10460,1713,366,3.762295081967213,93,38,9.631578947368421,444,1.213114754098361,0.09836065573770493,0.2540983606557377,Punk Rock
6228,756,159,4.0,58,39,4.076923076923077,192,1.2075471698113207,0.18238993710691825,0.3647798742138365,Heavy Metal
2572,1316,307,3.49185667752443,117,63,4.873015873015873,328,1.0684039087947883,0.24104234527687296,0.3811074918566775,Heavy Metal
3526,1391,303,3.726072607260726,83,44,6.886363636363638,336,1.1089108910891092,0.10231023102310233,0.2739273927392739,Heavy Metal
